student_id,event_id,department,semester,club_activity_level,registration_timing,attended,past_attendance_rate,past_events_count,event_date,topic,speaker_type,day_of_week,time_slot,duration_minutes,mode,exam_proximity,promotion_level,num_registrations
S1224,E1029,ECE,2,Low,Early,0,0.0,9,2024-04-27,Competitive Programming,Faculty,Saturday,Morning (9-11 AM),120,Offline,2,Low,47
S1130,E1029,ECE,5,High,Early,0,0.182,11,2024-04-27,Competitive Programming,Faculty,Saturday,Morning (9-11 AM),120,Offline,2,Low,47
S1470,E1029,CSE,5,Low,Early,1,0.083,12,2024-04-27,Competitive Programming,Faculty,Saturday,Morning (9-11 AM),120,Offline,2,Low,47
S1452,E1029,MECH,6,Medium,Medium,0,0.182,11,2024-04-27,Competitive Programming,Faculty,Saturday,Morning (9-11 AM),120,Offline,2,Low,47
S1227,E1029,ECE,4,High,Early,0,0.333,9,2024-04-27,Competitive Programming,Faculty,Saturday,Morning (9-11 AM),120,Offline,2,Low,47
S1359,E1029,EEE,7,Low,Early,0,0.062,16,2024-04-27,Competitive Programming,Faculty,Saturday,Morning (9-11 AM),120,Offline,2,Low,47
S1487,E1029,EEE,6,Low,Early,0,0.6,5,2024-04-27,Competitive Programming,Faculty,Saturday,Morning (9-11 AM),120,Offline,2,Low,47
S1142,E1029,ECE,3,Medium,Medium,1,0.214,14,2024-04-27,Competitive Programming,Faculty,Saturday,Morning (9-11 AM),120,Offline,2,Low,47
S1388,E1029,EEE,8,Medium,Early,0,0.385,13,2024-04-27,Competitive Programming,Faculty,Saturday,Morning (9-11 AM),120,Offline,2,Low,47
S1275,E1029,MECH,3,Low,Early,0,0.083,12,2024-04-27,Competitive Programming,Faculty,Saturday,Morning (9-11 AM),120,Offline,2,Low,47
S1303,E1084,CSE,1,High,Early,0,0.25,16,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1334,E1084,CSE,3,Medium,Early,0,0.231,13,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1353,E1084,IT,6,High,Early,0,0.308,13,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1483,E1084,ECE,1,High,Late,0,0.0,11,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1271,E1084,ECE,5,High,Medium,0,0.267,15,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1172,E1084,IT,1,Medium,Early,0,0.091,11,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1017,E1084,IT,5,Low,Early,0,0.143,7,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1010,E1084,ECE,7,Medium,Early,1,0.25,8,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1195,E1084,ECE,5,Low,Medium,0,0.083,12,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1330,E1084,CSE,4,Low,Late,1,0.091,11,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1395,E1084,MECH,6,Low,Medium,0,0.417,12,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1414,E1084,CIVIL,2,High,Medium,0,0.154,13,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1265,E1084,EEE,8,Medium,Medium,1,0.0,11,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1204,E1084,IT,8,Medium,Early,0,0.5,12,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1245,E1084,ECE,5,Low,Early,0,0.167,12,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1212,E1084,MECH,7,Low,Early,0,0.273,11,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1437,E1084,CSE,6,High,Medium,1,0.2,10,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1485,E1084,CIVIL,8,Medium,Medium,0,0.154,13,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1071,E1084,IT,4,Low,Early,0,0.182,11,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1100,E1084,IT,8,Low,Medium,1,0.143,14,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1288,E1084,IT,1,Low,Late,1,0.077,13,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1336,E1084,EEE,5,Medium,Medium,0,0.231,13,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1003,E1084,ECE,3,Low,Early,0,0.154,13,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1425,E1084,CIVIL,5,High,Medium,0,0.3,10,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1256,E1084,ECE,7,Medium,Late,0,0.273,11,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1121,E1084,CSE,3,Medium,Early,0,0.091,11,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1069,E1084,ECE,4,High,Late,0,0.167,12,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1128,E1084,CSE,7,Medium,Medium,0,0.083,12,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1183,E1084,CIVIL,4,Low,Medium,0,0.133,15,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1258,E1084,CIVIL,8,Medium,Medium,0,0.222,9,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1351,E1084,EEE,3,Medium,Early,1,0.0,14,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1090,E1084,EEE,1,High,Early,0,0.071,14,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1218,E1084,MECH,7,Medium,Late,0,0.3,10,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1203,E1084,CIVIL,7,Medium,Early,0,0.4,5,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1155,E1084,CSE,5,High,Early,1,0.5,4,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1312,E1084,MECH,1,High,Medium,0,0.273,11,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1187,E1084,CIVIL,4,High,Late,0,0.0,12,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1175,E1084,CIVIL,8,Low,Late,0,0.25,8,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1194,E1084,CIVIL,8,Medium,Early,1,0.333,6,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1024,E1084,MECH,6,High,Medium,0,0.083,12,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1462,E1084,EEE,8,High,Early,1,0.125,8,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1050,E1084,CIVIL,3,Medium,Medium,0,0.083,12,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1166,E1084,MECH,7,Medium,Late,0,0.091,11,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1174,E1084,IT,6,Medium,Medium,0,0.188,16,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1196,E1084,CIVIL,4,Medium,Early,1,0.308,13,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1273,E1084,CSE,3,Medium,Early,0,0.333,6,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1152,E1084,MECH,6,Low,Late,1,0.267,15,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1282,E1084,IT,1,High,Medium,0,0.091,11,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1404,E1084,CSE,5,Low,Early,0,0.143,7,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1376,E1084,CIVIL,5,Medium,Early,0,0.286,14,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1385,E1084,MECH,5,High,Medium,0,0.0,7,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1199,E1084,MECH,6,Low,Medium,0,0.176,17,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1129,E1084,CSE,1,Medium,Medium,0,0.5,8,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1079,E1084,CIVIL,7,High,Medium,0,0.125,8,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1298,E1084,CIVIL,2,Low,Medium,0,0.067,15,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1189,E1084,IT,4,High,Medium,0,0.286,14,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1165,E1084,CSE,5,Low,Late,0,0.077,13,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1036,E1084,EEE,8,High,Medium,0,0.357,14,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1025,E1084,EEE,5,Low,Early,0,0.0,13,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1291,E1084,EEE,2,High,Late,0,0.222,9,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1126,E1084,EEE,5,Low,Early,0,0.083,12,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1495,E1084,CSE,5,Low,Early,0,0.111,9,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1278,E1084,CIVIL,8,Medium,Early,0,0.0,8,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1347,E1084,ECE,7,High,Early,0,0.1,10,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1436,E1084,EEE,1,High,Late,0,0.5,10,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1310,E1084,MECH,1,High,Early,0,0.167,12,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1366,E1084,CSE,2,Medium,Early,1,0.1,10,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1125,E1084,MECH,4,Low,Early,0,0.214,14,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1173,E1084,MECH,4,Medium,Late,0,0.167,12,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1267,E1084,CSE,4,Medium,Early,0,0.4,10,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1315,E1084,CIVIL,2,Medium,Early,0,0.0,9,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1185,E1084,CIVIL,4,High,Early,0,0.0,4,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1434,E1084,ECE,3,Low,Early,0,0.167,12,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1421,E1084,CSE,6,High,Early,0,0.333,12,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1006,E1084,CSE,4,High,Early,0,0.308,13,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1439,E1084,ECE,5,High,Late,0,0.133,15,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1415,E1084,ECE,3,Medium,Early,0,0.353,17,2024-05-14,Mobile App Dev,Student,Tuesday,Evening (5-7 PM),150,Online,1,Medium,77
S1196,E1100,CIVIL,4,Medium,Medium,0,0.357,14,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1191,E1100,EEE,6,Medium,Late,0,0.071,14,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1219,E1100,ECE,8,Medium,Medium,0,0.0,9,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1201,E1100,ECE,7,Low,Medium,0,0.0,9,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1134,E1100,EEE,3,Low,Early,0,0.5,14,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1029,E1100,CIVIL,7,Medium,Late,0,0.091,11,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1343,E1100,IT,8,High,Early,0,0.5,4,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1495,E1100,CSE,5,Low,Early,0,0.1,10,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1389,E1100,ECE,6,High,Early,0,0.3,10,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1195,E1100,ECE,5,Low,Medium,0,0.077,13,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1051,E1100,CSE,5,Low,Medium,0,0.0,8,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1018,E1100,IT,6,Low,Late,0,0.0,11,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1285,E1100,CIVIL,4,Low,Early,0,0.167,12,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1301,E1100,CSE,4,Low,Late,0,0.167,12,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1251,E1100,CSE,8,Medium,Medium,0,0.125,8,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1073,E1100,EEE,1,High,Early,0,0.375,8,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1437,E1100,CSE,6,High,Late,0,0.273,11,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1142,E1100,ECE,3,Medium,Late,0,0.267,15,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1322,E1100,MECH,2,Medium,Medium,0,0.125,8,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1474,E1100,CSE,6,Low,Early,0,0.167,12,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1272,E1100,MECH,3,Medium,Medium,1,0.5,14,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1244,E1100,CIVIL,3,Medium,Medium,0,0.091,11,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1036,E1100,EEE,8,High,Late,0,0.333,15,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1364,E1100,EEE,5,High,Early,0,0.182,11,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1458,E1100,MECH,8,Medium,Early,0,0.0,4,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1449,E1100,EEE,8,High,Early,0,0.4,10,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1483,E1100,ECE,1,High,Early,0,0.0,12,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1182,E1100,IT,2,Medium,Medium,0,0.333,9,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1192,E1100,IT,7,Low,Late,1,0.273,11,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1273,E1100,CSE,3,Medium,Early,0,0.286,7,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1030,E1100,EEE,4,Low,Early,0,0.3,10,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1268,E1100,CSE,3,High,Late,0,0.167,12,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1444,E1100,IT,4,Low,Late,0,0.0,12,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1079,E1100,CIVIL,7,High,Late,0,0.111,9,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1211,E1100,CIVIL,1,Medium,Late,0,0.182,11,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1276,E1100,CIVIL,2,High,Early,0,0.143,14,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1040,E1100,CIVIL,6,High,Medium,0,0.071,14,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1233,E1100,CSE,5,Low,Medium,0,0.273,11,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1114,E1100,IT,4,Low,Early,0,0.154,13,2024-05-20,Game Development,Alumni,Monday,Afternoon (2-4 PM),120,Offline,1,Low,39
S1152,E1004,MECH,6,Low,Early,0,0.312,16,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1455,E1004,EEE,2,Low,Medium,0,0.333,15,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1463,E1004,CSE,2,High,Early,0,0.154,13,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1257,E1004,IT,4,Low,Early,0,0.312,16,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1333,E1004,ECE,2,Medium,Early,0,0.091,11,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1266,E1004,MECH,5,High,Early,1,0.417,12,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1128,E1004,CSE,7,Medium,Medium,0,0.077,13,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1027,E1004,EEE,3,Low,Early,0,0.182,11,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1237,E1004,EEE,5,Low,Early,0,0.143,7,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1175,E1004,CIVIL,8,Low,Early,0,0.222,9,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1223,E1004,IT,1,Medium,Late,0,0.0,9,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1065,E1004,IT,4,Low,Early,0,0.143,7,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1052,E1004,ECE,2,Low,Early,0,0.333,9,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1302,E1004,ECE,5,High,Early,0,0.273,11,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1324,E1004,IT,8,Medium,Early,0,0.0,10,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1316,E1004,MECH,7,Medium,Early,1,0.083,12,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1442,E1004,CIVIL,6,Low,Early,0,0.0,9,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1212,E1004,MECH,7,Low,Medium,0,0.25,12,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1204,E1004,IT,8,Medium,Early,0,0.462,13,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1408,E1004,EEE,4,Medium,Medium,0,0.0,9,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1088,E1004,CIVIL,4,High,Late,0,0.167,18,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1171,E1004,IT,5,Medium,Medium,0,0.333,9,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1296,E1004,CSE,4,Medium,Early,0,0.3,10,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1016,E1004,CSE,7,High,Early,0,0.0,7,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1319,E1004,CIVIL,5,Low,Early,0,0.375,8,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1061,E1004,IT,3,High,Medium,0,0.417,12,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1012,E1004,MECH,2,High,Medium,0,0.267,15,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1290,E1004,EEE,4,Medium,Late,0,0.308,13,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1424,E1004,MECH,6,High,Early,1,0.375,8,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1281,E1004,CIVIL,8,High,Early,0,0.333,12,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1367,E1004,ECE,5,High,Early,0,0.333,9,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1475,E1004,MECH,2,Medium,Early,0,0.2,10,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1058,E1004,ECE,1,High,Late,0,0.333,6,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1024,E1004,MECH,6,High,Late,0,0.077,13,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1341,E1004,IT,5,High,Medium,1,0.111,18,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1273,E1004,CSE,3,Medium,Late,0,0.25,8,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1390,E1004,EEE,4,Low,Medium,0,0.214,14,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1342,E1004,MECH,5,Low,Medium,0,0.1,10,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1477,E1004,IT,1,Low,Early,0,0.1,10,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1253,E1004,MECH,5,Medium,Late,0,0.111,9,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1312,E1004,MECH,1,High,Late,0,0.25,12,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1092,E1004,CIVIL,8,High,Early,1,0.182,11,2024-05-21,Competitive Programming,Alumni,Tuesday,Evening (5-7 PM),180,Offline,1,Low,42
S1260,E1092,ECE,7,Low,Early,0,0.111,9,2024-05-23,AI & Deep Learning,Industry,Thursday,Evening (5-7 PM),180,Online,1,High,74
S1088,E1092,CIVIL,4,High,Early,1,0.158,19,2024-05-23,AI & Deep Learning,Industry,Thursday,Evening (5-7 PM),180,Online,1,High,74
S1379,E1092,CIVIL,6,Low,Early,0,0.118,17,2024-05-23,AI & Deep Learning,Industry,Thursday,Evening (5-7 PM),180,Online,1,High,74
S1348,E1092,CIVIL,1,Medium,Early,0,0.286,7,2024-05-23,AI & Deep Learning,Industry,Thursday,Evening (5-7 PM),180,Online,1,High,74
S1221,E1092,CIVIL,5,High,Medium,0,0.111,9,2024-05-23,AI & Deep Learning,Industry,Thursday,Evening (5-7 PM),180,Online,1,High,74
S1042,E1092,CSE,2,High,Late,0,0.091,11,2024-05-23,AI & Deep Learning,Industry,Thursday,Evening (5-7 PM),180,Online,1,High,74
S1214,E1092,IT,1,Medium,Medium,0,0.2,5,2024-05-23,AI & Deep Learning,Industry,Thursday,Evening (5-7 PM),180,Online,1,High,74
S1471,E1092,MECH,6,High,Early,0,0.125,8,2024-05-23,AI & Deep Learning,Industry,Thursday,Evening (5-7 PM),180,Online,1,High,74
S1363,E1092,CSE,2,High,Medium,0,0.222,9,2024-05-23,AI & Deep Learning,Industry,Thursday,Evening (5-7 PM),180,Online,1,High,74
S1495,E1092,CSE,5,Low,Early,0,0.091,11,2024-05-23,AI & Deep Learning,Industry,Thursday,Evening (5-7 PM),180,Online,1,High,74
S1156,E1092,IT,5,High,Early,0,0.111,9,2024-05-23,AI & Deep Learning,Industry,Thursday,Evening (5-7 PM),180,Online,1,High,74
