student_id,event_id,registration_timing,department,semester,club_activity_level,cgpa,event_date,topic,speaker_type,day_of_week,time_slot,duration_minutes,mode,exam_proximity,promotion_level,num_registrations,attended,past_attendance_rate,past_events_count
STU_0477,EVT_033,Late,School of Music,1,Medium,9.07,2024-10-04,Product Management,Faculty,Friday,Morning (9-11 AM),60,Offline,1,Medium,67,0,0.167,6
STU_0477,EVT_042,On-time,School of Music,1,Medium,9.07,2024-10-24,Creative Coding,Student,Thursday,Evening (5-7 PM),120,Online,3,Low,107,1,0.143,7
STU_0477,EVT_053,On-time,School of Music,1,Medium,9.07,2024-11-09,Music Production,Industry,Saturday,Afternoon (2-4 PM),60,Offline,3,Low,123,1,0.25,8
STU_0477,EVT_055,Late,School of Music,1,Medium,9.07,2024-11-18,Creative Coding,Faculty,Monday,Afternoon (2-4 PM),90,Online,2,Medium,82,0,0.333,9
STU_0477,EVT_058,Late,School of Music,1,Medium,9.07,2024-11-26,Branding & Identity,Student,Tuesday,Evening (5-7 PM),150,Online,2,Low,66,1,0.3,10
STU_0477,EVT_067,Early,School of Music,1,Medium,9.07,2024-12-27,Web Development,Industry,Friday,Evening (5-7 PM),120,Online,2,Low,67,1,0.364,11
STU_0477,EVT_070,Early,School of Music,1,Medium,9.07,2025-01-10,Data Science,Faculty,Friday,Morning (9-11 AM),120,Online,3,Medium,119,1,0.417,12
STU_0477,EVT_074,On-time,School of Music,1,Medium,9.07,2025-02-12,UI/UX Design,Faculty,Wednesday,Evening (5-7 PM),90,Offline,1,Low,124,1,0.462,13
STU_0477,EVT_075,On-time,School of Music,1,Medium,9.07,2025-02-12,Data Science,Student,Wednesday,Afternoon (2-4 PM),180,Offline,2,High,94,1,0.5,14
STU_0477,EVT_081,Early,School of Music,1,Medium,9.07,2025-02-24,Music Production,Faculty,Monday,Evening (5-7 PM),90,Offline,1,High,103,1,0.533,15
STU_0477,EVT_089,Early,School of Music,1,Medium,9.07,2025-03-12,Sound Design,Faculty,Wednesday,Morning (9-11 AM),120,Offline,1,High,63,1,0.562,16
STU_0477,EVT_095,On-time,School of Music,1,Medium,9.07,2025-04-05,UI/UX Design,Student,Saturday,Morning (9-11 AM),150,Online,1,Low,62,0,0.588,17
STU_0477,EVT_096,On-time,School of Music,1,Medium,9.07,2025-04-09,Web Development,Alumni,Wednesday,Afternoon (2-4 PM),120,Offline,2,High,118,1,0.556,18
STU_0477,EVT_097,Early,School of Music,1,Medium,9.07,2025-04-11,Branding & Identity,Faculty,Friday,Evening (5-7 PM),120,Offline,3,High,57,1,0.579,19
STU_0478,EVT_008,On-time,School of Technology,5,Medium,7.01,2024-08-22,Branding & Identity,Student,Thursday,Evening (5-7 PM),60,Offline,3,Medium,122,1,0.0,0
STU_0478,EVT_010,On-time,School of Technology,5,Medium,7.01,2024-08-23,Digital Marketing,Industry,Friday,Afternoon (2-4 PM),180,Offline,3,Medium,43,1,1.0,1
STU_0478,EVT_016,Early,School of Technology,5,Medium,7.01,2024-09-05,Sound Design,Student,Thursday,Morning (9-11 AM),120,Offline,3,Medium,51,1,1.0,2
STU_0478,EVT_018,Early,School of Technology,5,Medium,7.01,2024-09-07,Career Guidance,Alumni,Saturday,Evening (5-7 PM),120,Offline,1,Medium,58,1,1.0,3
STU_0478,EVT_028,On-time,School of Technology,5,Medium,7.01,2024-09-25,UI/UX Design,Student,Wednesday,Morning (9-11 AM),90,Online,3,Medium,118,1,1.0,4
STU_0478,EVT_038,Late,School of Technology,5,Medium,7.01,2024-10-13,Web Development,Industry,Sunday,Morning (9-11 AM),150,Online,2,High,70,0,1.0,5
STU_0478,EVT_040,Late,School of Technology,5,Medium,7.01,2024-10-17,Sound Design,Alumni,Thursday,Afternoon (2-4 PM),120,Offline,2,Low,67,0,0.833,6
STU_0478,EVT_041,Late,School of Technology,5,Medium,7.01,2024-10-21,Machine Learning,Faculty,Monday,Evening (5-7 PM),90,Online,2,Medium,101,0,0.714,7
STU_0478,EVT_045,On-time,School of Technology,5,Medium,7.01,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,0,0.625,8
STU_0478,EVT_046,On-time,School of Technology,5,Medium,7.01,2024-10-31,Creative Coding,Alumni,Thursday,Afternoon (2-4 PM),60,Offline,3,High,93,1,0.556,9
STU_0478,EVT_060,On-time,School of Technology,5,Medium,7.01,2024-12-02,Cloud Computing,Student,Monday,Evening (5-7 PM),120,Offline,2,Medium,111,0,0.6,10
STU_0478,EVT_069,On-time,School of Technology,5,Medium,7.01,2025-01-05,Music Production,Student,Sunday,Evening (5-7 PM),60,Online,2,Medium,88,0,0.545,11
STU_0478,EVT_072,On-time,School of Technology,5,Medium,7.01,2025-02-10,Branding & Identity,Student,Monday,Morning (9-11 AM),180,Online,2,Low,80,0,0.5,12
STU_0478,EVT_080,Late,School of Technology,5,Medium,7.01,2025-02-24,Web Development,Faculty,Monday,Evening (5-7 PM),60,Offline,3,Medium,83,0,0.462,13
STU_0478,EVT_085,Late,School of Technology,5,Medium,7.01,2025-02-28,Branding & Identity,Student,Friday,Morning (9-11 AM),120,Offline,3,Medium,106,0,0.429,14
STU_0478,EVT_092,On-time,School of Technology,5,Medium,7.01,2025-03-20,Product Management,Student,Thursday,Evening (5-7 PM),90,Online,1,High,104,0,0.4,15
STU_0478,EVT_099,Late,School of Technology,5,Medium,7.01,2025-04-20,Cloud Computing,Student,Sunday,Morning (9-11 AM),180,Offline,2,High,124,0,0.375,16
STU_0479,EVT_001,Early,School of Business,3,Medium,7.58,2024-07-19,Cloud Computing,Alumni,Friday,Afternoon (2-4 PM),180,Online,1,Medium,63,1,0.0,0
STU_0479,EVT_003,On-time,School of Business,3,Medium,7.58,2024-08-04,Product Management,Alumni,Sunday,Afternoon (2-4 PM),180,Online,3,Low,50,0,1.0,1
STU_0479,EVT_019,Early,School of Business,3,Medium,7.58,2024-09-08,Sound Design,Faculty,Sunday,Morning (9-11 AM),120,Offline,2,Medium,97,0,0.5,2
STU_0479,EVT_029,Late,School of Business,3,Medium,7.58,2024-09-25,Career Guidance,Alumni,Wednesday,Afternoon (2-4 PM),150,Online,3,Medium,96,0,0.333,3
STU_0479,EVT_035,On-time,School of Business,3,Medium,7.58,2024-10-06,Branding & Identity,Industry,Sunday,Afternoon (2-4 PM),90,Offline,3,High,94,1,0.25,4
STU_0479,EVT_040,On-time,School of Business,3,Medium,7.58,2024-10-17,Sound Design,Alumni,Thursday,Afternoon (2-4 PM),120,Offline,2,Low,67,0,0.4,5
STU_0479,EVT_045,Late,School of Business,3,Medium,7.58,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,0,0.333,6
STU_0479,EVT_046,Early,School of Business,3,Medium,7.58,2024-10-31,Creative Coding,Alumni,Thursday,Afternoon (2-4 PM),60,Offline,3,High,93,1,0.286,7
STU_0479,EVT_049,On-time,School of Business,3,Medium,7.58,2024-11-04,AI & Deep Learning,Alumni,Monday,Evening (5-7 PM),120,Offline,3,High,83,1,0.375,8
STU_0479,EVT_051,On-time,School of Business,3,Medium,7.58,2024-11-08,AI & Deep Learning,Student,Friday,Afternoon (2-4 PM),90,Online,1,High,50,0,0.444,9
STU_0479,EVT_052,On-time,School of Business,3,Medium,7.58,2024-11-08,UI/UX Design,Alumni,Friday,Evening (5-7 PM),90,Offline,1,Medium,70,0,0.4,10
STU_0479,EVT_054,On-time,School of Business,3,Medium,7.58,2024-11-10,Cybersecurity,Industry,Sunday,Morning (9-11 AM),90,Online,1,Medium,65,0,0.364,11
STU_0479,EVT_056,Late,School of Business,3,Medium,7.58,2024-11-23,Digital Marketing,Faculty,Saturday,Evening (5-7 PM),120,Offline,1,Low,90,0,0.333,12
STU_0479,EVT_057,Early,School of Business,3,Medium,7.58,2024-11-23,Product Management,Industry,Saturday,Morning (9-11 AM),90,Offline,2,Medium,60,1,0.308,13
STU_0479,EVT_060,On-time,School of Business,3,Medium,7.58,2024-12-02,Cloud Computing,Student,Monday,Evening (5-7 PM),120,Offline,2,Medium,111,1,0.357,14
STU_0479,EVT_071,On-time,School of Business,3,Medium,7.58,2025-01-19,Product Management,Alumni,Sunday,Afternoon (2-4 PM),90,Offline,2,Medium,92,0,0.4,15
STU_0479,EVT_073,Late,School of Business,3,Medium,7.58,2025-02-11,Sound Design,Faculty,Tuesday,Afternoon (2-4 PM),90,Offline,3,Low,100,0,0.375,16
STU_0479,EVT_074,On-time,School of Business,3,Medium,7.58,2025-02-12,UI/UX Design,Faculty,Wednesday,Evening (5-7 PM),90,Offline,1,Low,124,0,0.353,17
STU_0479,EVT_077,On-time,School of Business,3,Medium,7.58,2025-02-18,Data Science,Alumni,Tuesday,Morning (9-11 AM),90,Offline,2,High,105,1,0.333,18
STU_0479,EVT_087,On-time,School of Business,3,Medium,7.58,2025-03-08,Design Thinking,Faculty,Saturday,Morning (9-11 AM),180,Online,3,High,65,1,0.368,19
STU_0479,EVT_088,Early,School of Business,3,Medium,7.58,2025-03-12,Design Thinking,Faculty,Wednesday,Afternoon (2-4 PM),90,Offline,3,Medium,99,1,0.4,20
STU_0479,EVT_090,Early,School of Business,3,Medium,7.58,2025-03-16,AI & Deep Learning,Industry,Sunday,Morning (9-11 AM),90,Online,2,Low,44,0,0.429,21
STU_0479,EVT_096,Late,School of Business,3,Medium,7.58,2025-04-09,Web Development,Alumni,Wednesday,Afternoon (2-4 PM),120,Offline,2,High,118,1,0.409,22
STU_0480,EVT_004,Late,School of Technology,5,Low,10.0,2024-08-13,Product Management,Alumni,Tuesday,Evening (5-7 PM),90,Offline,3,High,82,1,0.0,0
STU_0480,EVT_020,Early,School of Technology,5,Low,10.0,2024-09-09,Machine Learning,Alumni,Monday,Afternoon (2-4 PM),120,Online,2,High,93,1,1.0,1
STU_0480,EVT_031,On-time,School of Technology,5,Low,10.0,2024-09-27,Sound Design,Student,Friday,Evening (5-7 PM),120,Online,3,Medium,74,1,1.0,2
STU_0480,EVT_038,On-time,School of Technology,5,Low,10.0,2024-10-13,Web Development,Industry,Sunday,Morning (9-11 AM),150,Online,2,High,70,0,1.0,3
STU_0480,EVT_045,On-time,School of Technology,5,Low,10.0,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,1,0.75,4
STU_0480,EVT_047,Late,School of Technology,5,Low,10.0,2024-11-01,Machine Learning,Industry,Friday,Afternoon (2-4 PM),120,Online,3,High,86,1,0.8,5
STU_0480,EVT_049,Early,School of Technology,5,Low,10.0,2024-11-04,AI & Deep Learning,Alumni,Monday,Evening (5-7 PM),120,Offline,3,High,83,0,0.833,6
STU_0480,EVT_062,Late,School of Technology,5,Low,10.0,2024-12-06,Entrepreneurship,Industry,Friday,Morning (9-11 AM),90,Offline,3,Low,58,0,0.714,7
STU_0480,EVT_075,On-time,School of Technology,5,Low,10.0,2025-02-12,Data Science,Student,Wednesday,Afternoon (2-4 PM),180,Offline,2,High,94,1,0.625,8
STU_0480,EVT_077,Early,School of Technology,5,Low,10.0,2025-02-18,Data Science,Alumni,Tuesday,Morning (9-11 AM),90,Offline,2,High,105,1,0.667,9
STU_0480,EVT_086,Early,School of Technology,5,Low,10.0,2025-03-06,Cybersecurity,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,High,59,1,0.7,10
STU_0480,EVT_089,On-time,School of Technology,5,Low,10.0,2025-03-12,Sound Design,Faculty,Wednesday,Morning (9-11 AM),120,Offline,1,High,63,1,0.727,11
STU_0480,EVT_099,On-time,School of Technology,5,Low,10.0,2025-04-20,Cloud Computing,Student,Sunday,Morning (9-11 AM),180,Offline,2,High,124,0,0.75,12
STU_0481,EVT_013,On-time,School of Design,5,High,9.17,2024-08-30,Creative Coding,Industry,Friday,Afternoon (2-4 PM),150,Offline,2,Medium,86,1,0.0,0
STU_0481,EVT_017,Early,School of Design,5,High,9.17,2024-09-05,Cloud Computing,Industry,Thursday,Morning (9-11 AM),150,Offline,2,High,117,1,1.0,1
STU_0481,EVT_028,Early,School of Design,5,High,9.17,2024-09-25,UI/UX Design,Student,Wednesday,Morning (9-11 AM),90,Online,3,Medium,118,1,1.0,2
STU_0481,EVT_029,Late,School of Design,5,High,9.17,2024-09-25,Career Guidance,Alumni,Wednesday,Afternoon (2-4 PM),150,Online,3,Medium,96,1,1.0,3
STU_0481,EVT_031,On-time,School of Design,5,High,9.17,2024-09-27,Sound Design,Student,Friday,Evening (5-7 PM),120,Online,3,Medium,74,1,1.0,4
STU_0481,EVT_032,Early,School of Design,5,High,9.17,2024-10-04,Entrepreneurship,Industry,Friday,Evening (5-7 PM),150,Offline,3,High,115,1,1.0,5
STU_0481,EVT_039,Early,School of Design,5,High,9.17,2024-10-15,Web Development,Faculty,Tuesday,Afternoon (2-4 PM),90,Online,3,Medium,98,1,1.0,6
STU_0481,EVT_040,On-time,School of Design,5,High,9.17,2024-10-17,Sound Design,Alumni,Thursday,Afternoon (2-4 PM),120,Offline,2,Low,67,1,1.0,7
STU_0481,EVT_042,Early,School of Design,5,High,9.17,2024-10-24,Creative Coding,Student,Thursday,Evening (5-7 PM),120,Online,3,Low,107,1,1.0,8
STU_0481,EVT_044,Early,School of Design,5,High,9.17,2024-10-27,Branding & Identity,Alumni,Sunday,Morning (9-11 AM),120,Offline,3,High,121,1,1.0,9
STU_0481,EVT_045,Late,School of Design,5,High,9.17,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,1,1.0,10
STU_0481,EVT_047,Late,School of Design,5,High,9.17,2024-11-01,Machine Learning,Industry,Friday,Afternoon (2-4 PM),120,Online,3,High,86,1,1.0,11
STU_0481,EVT_053,On-time,School of Design,5,High,9.17,2024-11-09,Music Production,Industry,Saturday,Afternoon (2-4 PM),60,Offline,3,Low,123,1,1.0,12
STU_0481,EVT_063,Late,School of Design,5,High,9.17,2024-12-08,Digital Marketing,Student,Sunday,Afternoon (2-4 PM),120,Offline,2,Low,119,1,1.0,13
STU_0481,EVT_091,On-time,School of Design,5,High,9.17,2025-03-18,Cybersecurity,Faculty,Tuesday,Morning (9-11 AM),120,Offline,2,High,96,0,1.0,14
STU_0481,EVT_093,Early,School of Design,5,High,9.17,2025-03-22,Branding & Identity,Faculty,Saturday,Evening (5-7 PM),120,Offline,2,Low,64,1,0.933,15
STU_0481,EVT_099,On-time,School of Design,5,High,9.17,2025-04-20,Cloud Computing,Student,Sunday,Morning (9-11 AM),180,Offline,2,High,124,0,0.938,16
STU_0482,EVT_006,On-time,School of Music,6,High,6.8,2024-08-17,Creative Coding,Faculty,Saturday,Morning (9-11 AM),90,Offline,3,Medium,58,1,0.0,0
STU_0482,EVT_012,On-time,School of Music,6,High,6.8,2024-08-28,Design Thinking,Student,Wednesday,Evening (5-7 PM),60,Offline,2,Medium,83,0,1.0,1
STU_0482,EVT_029,On-time,School of Music,6,High,6.8,2024-09-25,Career Guidance,Alumni,Wednesday,Afternoon (2-4 PM),150,Online,3,Medium,96,1,0.5,2
STU_0482,EVT_042,On-time,School of Music,6,High,6.8,2024-10-24,Creative Coding,Student,Thursday,Evening (5-7 PM),120,Online,3,Low,107,0,0.667,3
STU_0482,EVT_059,On-time,School of Music,6,High,6.8,2024-11-29,UI/UX Design,Student,Friday,Evening (5-7 PM),120,Online,2,High,99,1,0.5,4
STU_0482,EVT_060,On-time,School of Music,6,High,6.8,2024-12-02,Cloud Computing,Student,Monday,Evening (5-7 PM),120,Offline,2,Medium,111,0,0.6,5
STU_0482,EVT_061,On-time,School of Music,6,High,6.8,2024-12-05,Branding & Identity,Industry,Thursday,Morning (9-11 AM),90,Offline,1,Low,45,0,0.5,6
STU_0482,EVT_062,On-time,School of Music,6,High,6.8,2024-12-06,Entrepreneurship,Industry,Friday,Morning (9-11 AM),90,Offline,3,Low,58,1,0.429,7
STU_0482,EVT_063,On-time,School of Music,6,High,6.8,2024-12-08,Digital Marketing,Student,Sunday,Afternoon (2-4 PM),120,Offline,2,Low,119,1,0.5,8
STU_0482,EVT_092,Early,School of Music,6,High,6.8,2025-03-20,Product Management,Student,Thursday,Evening (5-7 PM),90,Online,1,High,104,1,0.556,9
STU_0483,EVT_011,Early,School of Design,5,Medium,6.43,2024-08-28,Career Guidance,Faculty,Wednesday,Afternoon (2-4 PM),60,Online,3,High,111,0,0.0,0
STU_0483,EVT_019,On-time,School of Design,5,Medium,6.43,2024-09-08,Sound Design,Faculty,Sunday,Morning (9-11 AM),120,Offline,2,Medium,97,0,0.0,1
STU_0483,EVT_028,On-time,School of Design,5,Medium,6.43,2024-09-25,UI/UX Design,Student,Wednesday,Morning (9-11 AM),90,Online,3,Medium,118,0,0.0,2
STU_0483,EVT_043,On-time,School of Design,5,Medium,6.43,2024-10-26,Sound Design,Student,Saturday,Evening (5-7 PM),120,Online,2,Low,83,0,0.0,3
STU_0483,EVT_044,On-time,School of Design,5,Medium,6.43,2024-10-27,Branding & Identity,Alumni,Sunday,Morning (9-11 AM),120,Offline,3,High,121,1,0.0,4
STU_0483,EVT_045,Late,School of Design,5,Medium,6.43,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,0,0.2,5
STU_0483,EVT_058,On-time,School of Design,5,Medium,6.43,2024-11-26,Branding & Identity,Student,Tuesday,Evening (5-7 PM),150,Online,2,Low,66,1,0.167,6
STU_0483,EVT_064,On-time,School of Design,5,Medium,6.43,2024-12-20,Cybersecurity,Alumni,Friday,Afternoon (2-4 PM),180,Offline,3,Medium,44,0,0.286,7
STU_0483,EVT_072,Early,School of Design,5,Medium,6.43,2025-02-10,Branding & Identity,Student,Monday,Morning (9-11 AM),180,Online,2,Low,80,0,0.25,8
STU_0483,EVT_073,On-time,School of Design,5,Medium,6.43,2025-02-11,Sound Design,Faculty,Tuesday,Afternoon (2-4 PM),90,Offline,3,Low,100,1,0.222,9
STU_0483,EVT_074,Late,School of Design,5,Medium,6.43,2025-02-12,UI/UX Design,Faculty,Wednesday,Evening (5-7 PM),90,Offline,1,Low,124,0,0.3,10
STU_0483,EVT_075,Early,School of Design,5,Medium,6.43,2025-02-12,Data Science,Student,Wednesday,Afternoon (2-4 PM),180,Offline,2,High,94,1,0.273,11
STU_0483,EVT_076,Early,School of Design,5,Medium,6.43,2025-02-15,Creative Coding,Faculty,Saturday,Evening (5-7 PM),90,Offline,2,High,78,1,0.333,12
STU_0483,EVT_091,Late,School of Design,5,Medium,6.43,2025-03-18,Cybersecurity,Faculty,Tuesday,Morning (9-11 AM),120,Offline,2,High,96,1,0.385,13
STU_0483,EVT_098,Early,School of Design,5,Medium,6.43,2025-04-13,Cybersecurity,Faculty,Sunday,Afternoon (2-4 PM),150,Offline,2,Medium,89,0,0.429,14
STU_0483,EVT_099,Early,School of Design,5,Medium,6.43,2025-04-20,Cloud Computing,Student,Sunday,Morning (9-11 AM),180,Offline,2,High,124,1,0.4,15
STU_0484,EVT_005,Early,School of Music,6,Medium,6.78,2024-08-16,Data Science,Faculty,Friday,Morning (9-11 AM),90,Offline,2,Medium,60,1,0.0,0
STU_0484,EVT_009,Late,School of Music,6,Medium,6.78,2024-08-23,Career Guidance,Industry,Friday,Afternoon (2-4 PM),60,Offline,1,High,76,1,1.0,1
STU_0484,EVT_014,Early,School of Music,6,Medium,6.78,2024-09-03,Design Thinking,Industry,Tuesday,Evening (5-7 PM),120,Online,2,High,48,1,1.0,2
STU_0484,EVT_019,On-time,School of Music,6,Medium,6.78,2024-09-08,Sound Design,Faculty,Sunday,Morning (9-11 AM),120,Offline,2,Medium,97,0,1.0,3
STU_0484,EVT_022,On-time,School of Music,6,Medium,6.78,2024-09-12,Data Science,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,Medium,77,1,0.75,4
STU_0484,EVT_024,On-time,School of Music,6,Medium,6.78,2024-09-17,Career Guidance,Faculty,Tuesday,Afternoon (2-4 PM),90,Offline,3,Medium,66,1,0.8,5
STU_0484,EVT_026,Late,School of Music,6,Medium,6.78,2024-09-22,Career Guidance,Faculty,Sunday,Evening (5-7 PM),90,Offline,3,Medium,41,1,0.833,6
STU_0484,EVT_028,On-time,School of Music,6,Medium,6.78,2024-09-25,UI/UX Design,Student,Wednesday,Morning (9-11 AM),90,Online,3,Medium,118,0,0.857,7
STU_0484,EVT_033,Early,School of Music,6,Medium,6.78,2024-10-04,Product Management,Faculty,Friday,Morning (9-11 AM),60,Offline,1,Medium,67,1,0.75,8
STU_0484,EVT_044,On-time,School of Music,6,Medium,6.78,2024-10-27,Branding & Identity,Alumni,Sunday,Morning (9-11 AM),120,Offline,3,High,121,1,0.778,9
STU_0484,EVT_056,On-time,School of Music,6,Medium,6.78,2024-11-23,Digital Marketing,Faculty,Saturday,Evening (5-7 PM),120,Offline,1,Low,90,0,0.8,10
STU_0484,EVT_080,Early,School of Music,6,Medium,6.78,2025-02-24,Web Development,Faculty,Monday,Evening (5-7 PM),60,Offline,3,Medium,83,0,0.727,11
STU_0484,EVT_087,Late,School of Music,6,Medium,6.78,2025-03-08,Design Thinking,Faculty,Saturday,Morning (9-11 AM),180,Online,3,High,65,0,0.667,12
STU_0484,EVT_098,On-time,School of Music,6,Medium,6.78,2025-04-13,Cybersecurity,Faculty,Sunday,Afternoon (2-4 PM),150,Offline,2,Medium,89,0,0.615,13
STU_0485,EVT_013,Early,School of Design,5,Low,7.86,2024-08-30,Creative Coding,Industry,Friday,Afternoon (2-4 PM),150,Offline,2,Medium,86,0,0.0,0
STU_0485,EVT_019,Late,School of Design,5,Low,7.86,2024-09-08,Sound Design,Faculty,Sunday,Morning (9-11 AM),120,Offline,2,Medium,97,0,0.0,1
STU_0485,EVT_024,Early,School of Design,5,Low,7.86,2024-09-17,Career Guidance,Faculty,Tuesday,Afternoon (2-4 PM),90,Offline,3,Medium,66,1,0.0,2
STU_0485,EVT_026,Early,School of Design,5,Low,7.86,2024-09-22,Career Guidance,Faculty,Sunday,Evening (5-7 PM),90,Offline,3,Medium,41,1,0.333,3
STU_0485,EVT_027,On-time,School of Design,5,Low,7.86,2024-09-23,Career Guidance,Faculty,Monday,Evening (5-7 PM),90,Offline,2,Low,106,0,0.5,4
STU_0485,EVT_031,Early,School of Design,5,Low,7.86,2024-09-27,Sound Design,Student,Friday,Evening (5-7 PM),120,Online,3,Medium,74,0,0.4,5
STU_0485,EVT_034,Early,School of Design,5,Low,7.86,2024-10-05,Creative Coding,Faculty,Saturday,Afternoon (2-4 PM),120,Online,1,Medium,66,0,0.333,6
STU_0485,EVT_036,On-time,School of Design,5,Low,7.86,2024-10-07,Machine Learning,Faculty,Monday,Afternoon (2-4 PM),90,Offline,2,Medium,40,0,0.286,7
STU_0485,EVT_043,Early,School of Design,5,Low,7.86,2024-10-26,Sound Design,Student,Saturday,Evening (5-7 PM),120,Online,2,Low,83,0,0.25,8
STU_0485,EVT_049,Early,School of Design,5,Low,7.86,2024-11-04,AI & Deep Learning,Alumni,Monday,Evening (5-7 PM),120,Offline,3,High,83,1,0.222,9
STU_0485,EVT_056,On-time,School of Design,5,Low,7.86,2024-11-23,Digital Marketing,Faculty,Saturday,Evening (5-7 PM),120,Offline,1,Low,90,0,0.3,10
STU_0485,EVT_062,Late,School of Design,5,Low,7.86,2024-12-06,Entrepreneurship,Industry,Friday,Morning (9-11 AM),90,Offline,3,Low,58,0,0.273,11
STU_0485,EVT_074,Early,School of Design,5,Low,7.86,2025-02-12,UI/UX Design,Faculty,Wednesday,Evening (5-7 PM),90,Offline,1,Low,124,0,0.25,12
STU_0485,EVT_077,Late,School of Design,5,Low,7.86,2025-02-18,Data Science,Alumni,Tuesday,Morning (9-11 AM),90,Offline,2,High,105,0,0.231,13
STU_0485,EVT_079,Late,School of Design,5,Low,7.86,2025-02-23,Product Management,Industry,Sunday,Afternoon (2-4 PM),60,Online,3,Medium,86,1,0.214,14
STU_0485,EVT_086,Late,School of Design,5,Low,7.86,2025-03-06,Cybersecurity,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,High,59,1,0.267,15
STU_0485,EVT_092,Early,School of Design,5,Low,7.86,2025-03-20,Product Management,Student,Thursday,Evening (5-7 PM),90,Online,1,High,104,1,0.312,16
STU_0485,EVT_097,Early,School of Design,5,Low,7.86,2025-04-11,Branding & Identity,Faculty,Friday,Evening (5-7 PM),120,Offline,3,High,57,1,0.353,17
STU_0485,EVT_099,Late,School of Design,5,Low,7.86,2025-04-20,Cloud Computing,Student,Sunday,Morning (9-11 AM),180,Offline,2,High,124,0,0.389,18
STU_0486,EVT_002,Early,School of Technology,6,High,7.06,2024-08-01,Career Guidance,Alumni,Thursday,Afternoon (2-4 PM),150,Online,3,Low,57,1,0.0,0
STU_0486,EVT_020,Late,School of Technology,6,High,7.06,2024-09-09,Machine Learning,Alumni,Monday,Afternoon (2-4 PM),120,Online,2,High,93,1,1.0,1
STU_0486,EVT_023,Late,School of Technology,6,High,7.06,2024-09-14,Digital Marketing,Alumni,Saturday,Morning (9-11 AM),90,Offline,2,Low,69,0,1.0,2
STU_0486,EVT_033,Early,School of Technology,6,High,7.06,2024-10-04,Product Management,Faculty,Friday,Morning (9-11 AM),60,Offline,1,Medium,67,1,0.667,3
STU_0486,EVT_035,On-time,School of Technology,6,High,7.06,2024-10-06,Branding & Identity,Industry,Sunday,Afternoon (2-4 PM),90,Offline,3,High,94,1,0.75,4
STU_0486,EVT_041,Late,School of Technology,6,High,7.06,2024-10-21,Machine Learning,Faculty,Monday,Evening (5-7 PM),90,Online,2,Medium,101,0,0.8,5
STU_0486,EVT_043,On-time,School of Technology,6,High,7.06,2024-10-26,Sound Design,Student,Saturday,Evening (5-7 PM),120,Online,2,Low,83,1,0.667,6
STU_0486,EVT_046,On-time,School of Technology,6,High,7.06,2024-10-31,Creative Coding,Alumni,Thursday,Afternoon (2-4 PM),60,Offline,3,High,93,0,0.714,7
STU_0486,EVT_049,On-time,School of Technology,6,High,7.06,2024-11-04,AI & Deep Learning,Alumni,Monday,Evening (5-7 PM),120,Offline,3,High,83,1,0.625,8
STU_0486,EVT_052,On-time,School of Technology,6,High,7.06,2024-11-08,UI/UX Design,Alumni,Friday,Evening (5-7 PM),90,Offline,1,Medium,70,1,0.667,9
STU_0486,EVT_056,Early,School of Technology,6,High,7.06,2024-11-23,Digital Marketing,Faculty,Saturday,Evening (5-7 PM),120,Offline,1,Low,90,0,0.7,10
STU_0486,EVT_058,Early,School of Technology,6,High,7.06,2024-11-26,Branding & Identity,Student,Tuesday,Evening (5-7 PM),150,Online,2,Low,66,1,0.636,11
STU_0486,EVT_060,Late,School of Technology,6,High,7.06,2024-12-02,Cloud Computing,Student,Monday,Evening (5-7 PM),120,Offline,2,Medium,111,1,0.667,12
STU_0486,EVT_063,Early,School of Technology,6,High,7.06,2024-12-08,Digital Marketing,Student,Sunday,Afternoon (2-4 PM),120,Offline,2,Low,119,1,0.692,13
STU_0486,EVT_070,Early,School of Technology,6,High,7.06,2025-01-10,Data Science,Faculty,Friday,Morning (9-11 AM),120,Online,3,Medium,119,1,0.714,14
STU_0486,EVT_073,Early,School of Technology,6,High,7.06,2025-02-11,Sound Design,Faculty,Tuesday,Afternoon (2-4 PM),90,Offline,3,Low,100,1,0.733,15
STU_0486,EVT_077,On-time,School of Technology,6,High,7.06,2025-02-18,Data Science,Alumni,Tuesday,Morning (9-11 AM),90,Offline,2,High,105,1,0.75,16
STU_0486,EVT_082,On-time,School of Technology,6,High,7.06,2025-02-25,AI & Deep Learning,Faculty,Tuesday,Afternoon (2-4 PM),120,Online,3,High,76,1,0.765,17
STU_0486,EVT_086,Late,School of Technology,6,High,7.06,2025-03-06,Cybersecurity,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,High,59,1,0.778,18
